cityid,hotelname,locality,starrating,rent,freebreakfast,freewifi,pincode,hasswimmingpool,hoteldescription
279,Equator,"Near Saint Antonys shrine, Opp to Mathrubhumi press, Azad Road, Cochin, Kerala, 682001 India",2.5,1520,f,t,682001,f,No-frills Cochin hotel with conference center
279,Flora Airport Hotel,"Opp. Cochin International Airport, Nedumbassery Nayathodu, Nedumbassery, Kerala, India",4,5059,t,t,683572,t,"4-star hotel in Nedumbassery with 3 restaurants, spa"
279,Fort Beach Service Apartments,"1/506R, 3rd Floor, Cycril's Estuary, Opp Brunton Boatyard Hotel, Cochin, Kerala",2,2604,f,t,682001,f,No-frills apartment in Fort Kochi
279,Fort Beach Service Department,"1/506R, 3rd Floor, Cycril's Estuary, Opp Brunton Boatyard Hotel, Cochin, Kerala, 682001 India",2.5,2564,f,t,682001,f,No-frills apartment in Fort Kochi
279,Gokulam Park Hotel & Convention Centre,"Kaloor, Cochin, Kerala, India",4,3125,t,t,682017,t,"4-star hotel in Ernakulam with outdoor pool, restaurant"
279,Holiday Inn Cochin,"33/1739 A Chakkaraparambu Junction, Cochin, Kerala, India",5,6099,t,t,682028,t,"Luxury hotel in Ernakulam with 3 restaurants, 2 bars/lounges"
279,Honolulu Home,"House No. 1/1596, C.C.E.A Hall Roa, Fort Kochi, Cochin, Kerala, 682001 India",2.5,1153,t,t,682001,f,"Fort Kochi beach B&B with 2 restaurants, 24-hour fitness"
279,Hotel Abad Plaza,"M.G. Road, Ernakulam, Cochin, Kerala, 682035, India",3,3782,t,t,682035,t,"3-star hotel in Ernakulam with 2 restaurants, outdoor pool"
279,Hotel Airlink Castle,"Near Cochin International Airport, Athani, Ernakulam, Nedumbassery, Kerala, 683 585 India",5,2926,f,t,683585,t,"Luxury hotel in Nedumbassery with 2 restaurants, 2 bars/lounges"
279,Hotel Aiswarya,"Off M G Road, Warriam Road, Opp. Lotus Club, Cochin, 682 016 India",3,1797,t,t,682016,f,3-star Cochin hotel with restaurant
279,Hotel Arches,"1/341, Rose Street, Next to St. Francis Church, Cochin, Kerala, 682001 India",3,6712,t,f,682001,f,3-star Cochin hotel with restaurant
279,Hotel Dewland,"Cochin, Kodanad, Kerala, India",5,2940,t,t,683544,t,"Lakefront hotel in Kodanad with outdoor pool, bar/lounge"
279,Hotel Fort Castle,"Rose Lane, Cochin, Kerala, India",4,3419,t,f,682001,f,3.5-star hotel in Cochin
279,Hotel Millennium Continental,"Narakathara Road, opp: Shenoys Theatre, M.G Road, Ernakulam, Cochin, Kerala, 682035, India",4.5,2765,f,t,682035,f,"3.5-star hotel in Cochin with restaurant, conference center"
279,Hotel Presidency,"Ernakulam Town, Cochin, Kerala, 682018, India",4,2450,t,f,682018,t,"4-star hotel in Ernakulam with 2 restaurants, spa"
279,Imperial Regency,"Imperial Trade Centre, M.G Road, Cochin, Kerala",3,3183,t,t,683035,f,3-star hotel in Ernakulam
279,Kapithan's Inn,"Opp. Santa Cruz Ground, K. L. Bernard Road, Fort Kochi, Cochin, Kerala, India",3,1234,f,t,682001,f,3-star B&B in Cochin
279,Keys Hotel,"Near UP Bridge Shanthi Nagar, Thevara PO, Ernakulam, Cochin, Kerala, 682013 India",3.5,3942,f,t,682013,f,3.5-star hotel in Ernakulam with restaurant
279,Keys Hotel Kochin,"Near UP Bridge Shanthi Nagar, Thevara PO, Ernakulam, Cochin",3,3942,t,t,682013,f,3.5-star hotel in Ernakulam with restaurant
279,Kochi Marriott Hotel,"Lulu International Shopping Mall, 34/1111 N.H. 47, Cochin, Kerala, India",5,9375,t,t,682024,t,"Luxury hotel in Cochin with 3 restaurants, spa"
279,Koder House,"Tower Road, Fort Cochin, Cochin, Kerala",3,11617,t,f,682001,f,"Historic inn in Fort Kochi with indoor pool, restaurant"
279,MS Residence,"Pullupalam Road, Kunnumpuram, Fort Cochin, Cochin",2,3231,t,t,682001,f,No-frills Cochin guestrooms with kitchens
279,Madeleine Inn,"1/336,Rose street, Fort Kochi, Cochin, Kerala",2,1630,f,t,682001,f,No-frills guesthouse in Fort Kochi
279,Napier House,"1/275, Napier Lane, Napier Street,, Fort Kochi, Cochin, Kerala, 682001, India",3,3162,t,f,682001,f,3-star Cochin hotel with restaurant
279,Niyati-Boutique Stay,"H No: 1/635, Quiros Street, Cochin, Kerala, 682001 India",2.5,1929,f,t,682001,f,Fort Kochi hotel by sea
279,No. 18 Hotel,"Near Fort Kochi Bus Terminus, Fort Kochi, Cochin, Kerala, 682001 India",4,5227,f,f,682001,f,"4-star hotel in Fort Kochi with 2 restaurants, bar/lounge"
279,North Center,"SRM road, opposite vattoly tower, Cochin, Kerala, 682018 India",2.5,1678,f,t,682018,f,No-frills hotel in Cochin
279,OYO Premium Kakkanad Civil Station,"Seaport-Airport Road, Near Kakkanad Civil Station, Cochin, Kerala, 682030, India",3.5,5279,t,t,682030,f,"3.5-star hotel in Ernakulam with bar/lounge, conference center"
279,OYO Premium Vytilla Bypass,"NH 47 Bypass, Maradu, Near Nairs Hospital, Cochin, Kerela, 682304, India",3,5251,t,t,682304,f,3-star hotel in Ernakulam
279,Olive Downtown Kochi,"28/286, Kadavanthra Jn., Cochin, Kerala, 682 020, India",4,9924,t,t,682020,t,"4-star hotel in Ernakulam with 2 restaurants, outdoor pool"
279,Pepper Route,"Near Fort Kochi Bustand, KB Jacob Road, Fort Kochi, Cochin, Kerala, 682001 India",3,3424,t,t,682001,f,3-star hotel in Cochin
279,Phils Residency,"Kunnumpuram Road, Fort Kochi, Cochin, Kerala, 682001 India",3.5,3325,f,t,682001,f,"Comfortable Fort Kochi apartment with kitchen, balcony"
279,Purity,"East of Muhamma Police Station, Muhamma, Kerala",4,22540,t,t,688525,t,"Waterfront hotel in Alleppey with 2 outdoor pools, spa"
279,Radisson Blu Kochi,"S.A Road, Elamkulam Junction, Kadavanthra, Cochin, Kerala",3,5900,t,t,682020,t,"3.5-star hotel in Cochin with 2 restaurants, indoor pool"
279,Ramada Resort,"Pv Sreedharan Road, Kumbalam South, Cochin, Kerala, 682506 India",5,9250,f,t,682506,t,"Lakefront resort in Cochin with outdoor pool, restaurant"
279,Ramada Resort Cochin,"Pv Sreedharan Road, Kumbalam South, Cochin, Kerala, India",5,8875,f,t,682506,t,"Lakefront resort in Cochin with outdoor pool, restaurant"
279,Rossitta Wood Castle,"1/334,Rose Street,Fort Kochi, Cochin, Kerala, 682001, India",2.5,3028,f,f,682001,f,No-frills hotel in Fort Kochi with restaurant
279,Spice Fort by Dune Eco Group,"Princess Street, Cochin, Kerala, 682001, India",3.5,9248,f,t,682001,t,"3.5-star hotel in Cochin with outdoor pool, restaurant"
279,Spice Heritage,"5/712, Gujarathi Road, Opp. Jalaram Dham Temple, Mattanchery, Cochin, India",3,5244,t,t,682002,t,"3-star hotel in Cochin with outdoor pool, restaurant"
279,St. Anthonys Lodge,"Basin Road, Ernakulam Vegitable Market Canal Side, Cochin, Kerala, India",3,644,t,t,682031,f,Ernakulam B&B in shopping district
279,THE PGS VEDANTA COCHIN,"Lissie Junction, Kaloor, Nr. North Overbridge, Cochin, Kerala, 682018, India",4,3882,t,t,682018,t,"4-star hotel in Ernakulam with outdoor pool, restaurant"
279,Tea Bungalow,"1/1901 Kunumpuram Fort Kochi, Cochin, Kerala, India",4,15010,t,t,682001,t,"4-star resort in Fort Kochi with 2 restaurants, outdoor pool"
279,The Gateway Hotel,"Marine Drive Ernakulam, Cochin, Kerala, 682011, India",4.5,4969,f,t,682011,t,"Luxury hotel in Ernakulam with 3 restaurants, outdoor pool"
279,The Gateway Hotel Marine Drive,"Marine Drive Ernakulam, Cochin, Kerala, India",5,4836,t,t,682011,t,"Luxury hotel in Ernakulam with 3 restaurants, outdoor pool"
279,The International Hotel,"P.B. No. 3563, Veekshanam Road, Off M.G. Road, Ernakulam, Cochin, Kerala, 682 035 India",3,2388,f,t,682035,f,"3-star hotel in Cochin with restaurant, conference center"
279,The Malabar House,"1/268 - 1/269 Parade Road, Cochin, Kerala, 682001 India",4,21433,f,t,682001,t,"4-star hotel in Fort Kochi with outdoor pool, restaurant"
279,The Mercy Luxury Business Hotel,"M.G Road, Ravipuram, Cochin, Kerala, 682015, India",3,3392,t,t,682015,t,"Waterfront hotel in Ernakulam with outdoor pool, restaurant"
279,The Senate Hotel,"St. Benedict Road, Near Kacheripady Junction Ernakulam, Cochin, Kerala",3,2187,t,t,682018,f,City-center Cochin hotel with restaurant
279,Tissa's Inn,"1/1128, Kunnumpuram, Opp. Canara Bank, Cochin, Kerala, India",4,9071,t,t,682001,t,"3.5-star inn in Fort Kochi with outdoor pool, restaurant"
279,Treebo Mart View,"Market Road, 40/5340, Panakkal Tower, Cochin, 682035 India",2,1678,t,t,682035,f,No-frills hotel in Ernakulam
279,Treebo OG's Kanthari,"N.H.- 47, Kundannoor Junction, Maradu, Ernakulam, Kerala, Cochin, 682304 India",3,1721,t,t,682304,f,3-star hotel in Ernakulam with restaurant
279,Trident Cochin,"Bristow Road Willingdon Island, Cochin, Kerala, 682003 India",4.5,7469,f,t,682003,t,"Luxury hotel in Willingdon Island with 3 restaurants, outdoor pool"
279,Vedanta Wake Up,"St. Benedict Road, Near Kacheripady Junction Ernakulam, Cochin, Kerala, India",3,1058,f,t,682018,f,3-star hotel in Ernakulam
279,Vivanta by Taj,"Willingdon Island, Cochin, Kerala, 682009 India",5,19225,f,t,682009,t,"Waterfront hotel in Willingdon Island with 5 restaurants, spa"
279,XL Homestay,"Rose street, Fort Cochin - 1, Cochin, Kerala",2,1850,t,f,682001,f,No-frills B&B in Cochin
279,Xandari Harbour,"Bazaar Road, Mattancherry, Cochin, Kerala, India",3.5,27248,f,t,682016,t,"Waterfront hotel in Cochin with outdoor pool, restaurant"
279,Xandari Hotel,"Bazaar Road, Mattancherry, Cochin, Kerala",3,28884,t,t,682001,t,"Waterfront hotel in Cochin with outdoor pool, restaurant"
283,662B THE GUEST HOUSE,"66/2B, Purna Das Road,,Kolkata,West Bengal,India",2,3050,t,t,700029,f,No-frills guesthouse in Ballygunge with restaurant
283,Celesta Kolkata,"RAA 43/2, VIP Road (Raghunathpur North), Kolkata, West Bengal, 700059, India",3.5,3900,t,t,700059,f,3.5-star hotel
283,Coral Residency CL 36 Sector 2,"CL 36 Sector 2, Near Tank# 9, Salt Lake, Kolkata, West Bengal, 700106, India",3,1299,t,t,700106,f,3-star guesthouse
283,Coral Residency CL 36 Sector 3,"CL 36 Sector 2, Near Tank# 9, Salt Lake, Kolkata, West Bengal, 700106, India",3,1299,t,t,700106,f,3-star guesthouse
283,Coral Residency CL 36 Sector 4,"CL 36 Sector 2, Near Tank# 9, Salt Lake, Kolkata, West Bengal, 700106, India",3,1299,t,t,700106,f,3-star guesthouse
283,Coral Residency CL 36 Sector 5,"CL 36 Sector 2, Near Tank# 9, Salt Lake, Kolkata, West Bengal, 700106, India",3,1299,t,t,700106,f,3-star guesthouse
283,Coral Residency CL 36 Sector 6,"CL 36 Sector 2, Near Tank# 9, Salt Lake, Kolkata, West Bengal, 700106, India",3,1299,t,t,700106,f,3-star guesthouse
283,Coral Residency CL 36 Sector 7,"CL 36 Sector 2, Near Tank# 9, Salt Lake, Kolkata, West Bengal, 700106, India",3,1299,t,t,700106,f,3-star guesthouse
283,Coral Residency CL 36 Sector 8,"CL 36 Sector 2, Near Tank# 9, Salt Lake, Kolkata, West Bengal, 700106, India",3,2100,t,t,700106,f,3-star guesthouse
283,Coral Residency CL 36 Sector 9,"CL 36 Sector 2, Near Tank# 9, Salt Lake, Kolkata, West Bengal, 700106, India",3,2100,t,t,700106,f,3-star guesthouse
283,Fabhotel Arya International Elgin Road,"2, Ray Street (ELGIN ROAD)",3,1819,f,t,700021,t,"3-star hotel with outdoor pool, near Victoria Memorial"
283,Fabhotel Tulip Salt Lake Sec-2,BL 220 Sector II,3,2046,f,f,700091,f,3-star inn with restaurant near Salt Lake Stadium
283,"Fortune Park Panchwati, Kolkata","Fortune Park Panchwati,Off Kona Expressway,Howrah,West Bengal,India",3.5,3980,t,f,711403,t,"3.5-star hotel in Howrah with outdoor pool, restaurant"
283,Golden Parkk,"13 Ho Chi Minh Sarani,,Kolkata,West Bengal,India",3,5669,f,t,700071,f,"Victorian hotel with restaurant, near Victoria Memorial"
283,Hotel Eastern Plaza,"VIP Road, Teghoria,Raghunathpur,Kolkata,,India",3,1740,f,t,700157,f,Kolkata Art Deco hotel with restaurant
283,Hotel Sudesh Tower,"22 Lancedown Tarrace,,Kolkata,West Bengal,India",3,3775,f,f,700026,f,"3-star hotel with restaurant, near Victoria Memorial"
283,Hotel Trimoorti,"24 Ray Street, Near Elgin Road Shopping Mall",2.5,2170,t,t,700020,f,Hotel near victoria memorial
283,Hyatt Regency Kolkata,"JA 1, Sector 10",5,9969,f,t,700098,t,Luxery Hotel
283,JW Marriott Hotel Kolkata,"4A, J.B.S. Haldane Avenue, Kolkata, 700105, India",5,11188,f,t,700105,t,Luxury hotel
283,Jameson Inn Shiraz,"56 Park Street, Kolkata, West Bengal",4,5294,t,t,700017,f,4 star hotel near victoria memorial
283,Mayur Residency,"109, S.N.Banerjee Road, Jaanbazar, Kolkata, West Bengal, 700013, India",3,3450,t,t,700013,f,3-star hotel
283,Metropole,"174 Sarat Bose Road,,Kolkata,West Bengal,India",3,2976,f,t,185202,f,"3-star hotel in Ballygunge with restaurant, bar/lounge"
283,Novotel Kolkata Hotel and Residences,CF11 Action Area 1C,5,6125,t,t,700156,t,Luxury hotel in Kolkata with 2 restaurants spa
283,O2 Hotel,"VIP Road,Kaikhali,Kolkata,West Bengal,India",3.5,3699,f,t,700052,f,"3.5-star hotel in Dum Dum with restaurant, bar/lounge"
283,OYO Apartments New Town Axis Mall,"CE/1/B/79 Street No.194,Newtown, Rajarhat,Kolkata,,India",3,3237,f,t,700156,f,Kolkata hotel next to shopping
283,OYO Premium Airport City Centre 2,"43/4, Chinar Park,New Town Road,Kolkata,,India",3,9472,f,t,700157,f,"3-star hotel in Kolkata with restaurant, conference center"
283,OYO Premium Airport City Centre 3,"43/4, Chinar Park, New Town Road, Kolkata",3,3491,f,t,700157,t,"3-star hotel in Kolkata with restaurant, conference center"
283,OYO Premium Airport City Centre 4,"43/4, Chinar Park, New Town Road, Kolkata",3,3491,f,t,700157,t,"3-star hotel in Kolkata with restaurant, conference center"
283,OYO Premium Airport City Centre 5,"43/4, Chinar Park, New Town Road, Kolkata",3,3491,f,t,700157,t,"3-star hotel in Kolkata with restaurant, conference center"
283,OYO Premium Airport City Centre 6,"43/4, Chinar Park, New Town Road, Kolkata",3,3491,f,t,700157,t,"3-star hotel in Kolkata with restaurant, conference center"
283,OYO Premium Airport City Centre 7,"43/4, Chinar Park, New Town Road, Kolkata",3,4364,f,t,700157,t,"3-star hotel in Kolkata with restaurant, conference center"
283,OYO Premium Airport City Centre 8,"43/4, Chinar Park, New Town Road, Kolkata",3,9472,f,t,700157,t,"3-star hotel in Kolkata with restaurant, conference center"
283,OYO Premium Airport City Centre 9,"43/4, Chinar Park, New Town Road, Kolkata",3,9472,f,t,700157,t,"3-star hotel in Kolkata with restaurant, conference center"
283,OYO Premium Airport Gate No 1,Plot no 458/365/1,3,3844,t,t,700028,f,3-star hotel in Dum Dum with restaurant conference center
283,OYO Premium Airport VIP Road,"G/4, Third Floor,VIP Road, Raghunathpur, Baguihati,Kolkata,,India",3,3363,f,t,700059,f,"3-star hotel in Kolkata with restaurant, conference center"
283,OYO Premium Ballygunge Lovelock Street,"35, Paddapukur Road,Bhawanipore,Kolkata,,India",3,3621,f,t,700020,f,"3-star hotel with restaurant, near Victoria Memorial"
283,OYO Premium CMRI Kolkata,"54, Diamind Harbour Road,Beside Loyal high school, Alipore,Kolkata,,India",3,3264,f,t,700027,f,"3-star hotel, convenient to Victoria Memorial"
283,OYO Premium Merlin Homeland Mall,"6A,Sushil Sen road, Opp. Ganja Park, Bhawanipore",3,4470,t,t,700025,f,3-star hotel
283,OYO Premium Rowland Road,"28A,Rowland Road Near Elgin Lashdown, Crossing, Ballygunge",3,4278,t,t,700020,f,3 start hotel
283,OYO Premium Salt Lake City Centre 1,"BD 51,Sector-1, Third Floor, Salt Lake,Kolkata,,India",3,2492,f,t,700061,f,3 start hotel
283,OYO Premium Salt Lake City Centre 2,"CK 2, Sector 2, Salt Lake, Kolkata,",3,1950,t,t,700091,f,3 start hotel
283,OYO Premium Salt Lake City Centre 3,"CK 2, Sector 2, Salt Lake, Kolkata,",3,1950,t,t,700091,f,3 start hotel
283,OYO Premium Salt Lake City Centre 4,"CK 2, Sector 2, Salt Lake, Kolkata,",3,1950,t,t,700091,f,3 start hotel
283,OYO Premium Salt Lake City Centre 5,"CK 2, Sector 2, Salt Lake, Kolkata,",3,1950,t,t,700091,f,3 start hotel
283,OYO Premium Salt Lake City Centre 6,"CK 2, Sector 2, Salt Lake, Kolkata,",3,1950,t,t,700091,f,3 start hotel
283,OYO Premium Salt Lake City Centre 7,"CK 2, Sector 2, Salt Lake, Kolkata,",3,2500,t,t,700091,f,3 start hotel
283,OYO Premium Salt Lake City Centre 8,"CK 2, Sector 2, Salt Lake, Kolkata,",3,2500,t,t,700091,f,3 start hotel
283,OYO Premium VIP Road Near KFC,"RAA-44, Block -B,VIP Road, Raghunathpur,Kolkata,West Bengal,India",3,4662,f,t,700059,f,3-star hotel in Kolkata
283,OYO Rooms Airport Gate No 2,"No.2 Airport Gate,Holding No. 5,Kolkata,,India",3,5335,f,t,700081,f,Dum Dum hotel next to shopping
283,OYO Rooms Airport Gate No 2 Bus Stop,"62,Jessore Road, Gate No.2 airport, Old Gurudwara PO Rajbari",3,4410,t,t,700081,f,kolkata Hotel
283,OYO Rooms Airport Gate No 3,"No.2 Airport Gate, Holding No. 5, Kolkata",3,2852,f,t,700081,t,Dum Dum hotel next to shopping
283,OYO Rooms Airport Gate No 4,"No.2 Airport Gate, Holding No. 5, Kolkata",3,2852,f,t,700081,t,Dum Dum hotel next to shopping
283,OYO Rooms Airport Gate No 5,"No.2 Airport Gate, Holding No. 5, Kolkata",3,2852,f,t,700081,t,Dum Dum hotel next to shopping
283,OYO Rooms Airport Gate No 6,"No.2 Airport Gate, Holding No. 5, Kolkata",3,2852,f,t,700081,t,Dum Dum hotel next to shopping
283,OYO Rooms Airport Gate No 7,"No.2 Airport Gate, Holding No. 5, Kolkata",3,3565,f,t,700081,t,Dum Dum hotel next to shopping
283,OYO Rooms Airport Gate No 8,"No.2 Airport Gate, Holding No. 5, Kolkata",3,7663,f,t,700081,t,Dum Dum hotel next to shopping
283,OYO Rooms Airport Gate No 9,"No.2 Airport Gate, Holding No. 5, Kolkata",3,7663,f,t,700081,t,Dum Dum hotel next to shopping
283,OYO Rooms Chakraberia,"14/1, Ratnakar Inn,Sarat Bose Road,Kolkata,,India",3,3384,f,t,700020,f,"3-star hotel with restaurant, near Victoria Memorial"
283,OYO Rooms City Centre 1,FD 35 Sector-3,3,3019,t,t,700106,f,3-star hotel convenient to Salt Lake Stadium
283,OYO Rooms Dalhousie Waterloo Street,Plot no 3 Waterloo Street Dalhousie,3,3505,t,t,700069,f,3-star hotel with restaurant near Eden Gardens
283,OYO Rooms Esplanade,"14, Rafi Ahmed Kidwai Road, near Maulana Azad College",3,4942,t,t,700013,f,Convenient to Eden garden
283,OYO Rooms National Highway 6 Near Alampur Crossing,"Alampur More, NH 6,Oppsite 61 Bus Stand, New Kolorah,Howrah,West Bengal,India",3,2447,f,t,711302,f,3-star hotel in Howrah
283,OYO Rooms Ruby Hospital Junction,Plot no.558 Rajdanga Main Road,3,3425,t,t,700107,f,Kolkata hotel next to shopping
283,OYO Rooms Salt Lake City Centre,Salt Lake Sector 1 EC 15,3,2045,t,t,700064,f,3-star hotel convenient to Salt Lake Stadium
283,OYO Rooms Salt Lake Nicco Park,M-417 Sukantanagar Sector-4,3,2961,t,t,700098,f,3-star hotel convenient to Salt Lake Stadium
283,OYO Rooms Salt Lake Sector 1 Tank No 2,DA 103,3,1909,t,t,700064,f,3-star hotel convenient to Salt Lake Stadium
283,OYO Rooms Santoshpur Sulekha Bridge,"B 213, Near Survey Park, Kali Mandir, Santoshpur, Kolkata, West Bengal, 700075, India",3,2565,t,t,700075,f,3-star hotel
283,OYO Rooms Tagore Park EM Bypass,"D-37 Sharoda Pali, Kolkata, 700039, India",3,3306,t,t,700039,f,3-star hotel
283,OYO Rooms Tagore Park K Block,"1735 K-Block, Tagore Park, Near Fortis Hospital, Kolkata, West Bengal, 700039, India",3,2256,t,t,700039,f,3-star hotel
283,Park Plaza Kolkata Ballygunge,"17th Garcha 1st Lane, 1st Lane",4.5,6900,t,t,700019,t,"Luxury hotel in Ballygunge with 3 restaurants, 4 ba /lounges"
283,Pride Plaza Hotel Kolkata,BG 12Action Area -1B New Town,4,7664,t,f,700156,t,4-star hotel in Kolkata with outdoor pool bar/lounge
283,Regenta Orko's Kolkata,"621 Prantik Pally Kasba, Near by Garden high School",4,4113,t,t,700107,t,4 start hotel with indoor pool
283,Senses Hotel,DN-26 Sector V Salt Lake,4,6138,t,t,700091,t,4-star hotel with 2 restaurants near Salt Lake Stadium
283,Sunflower Guesthouse,"7 Royd Street,,Kolkata,West Bengal,India",2.5,1669,f,f,700056,f,City-center hotel within easy reach of Victoria Memorial
283,Taj Bengal,"34 B Belvedere Road Alipore, Kolkata, West Bengal",5,10888,t,t,700027,f,"Luxury hotel with spa, near Victoria Memorial"
283,Tatvam Residency,"171/1/M Picnic Garden Road,Off E.M. Bypass,Kolkata,West Bengal,India",3.5,3375,t,t,700039,t,"3.5-star hotel in Kolkata with outdoor pool, conference center"
283,The Corporate,"10 Royd Street, Kolkata, West Bengal",3,4490,f,t,700016,f,"Art Deco hotel with restaurant, near Victoria Memorial"
283,The Fern Residency Kolkata,"204, Main Arterial Road Noapara,Rajarhat, New Town Opp CityCentr II,Kolkata,,India",3.5,7050,f,t,7000157,f,3.5-star hotel in Dum Dum with restaurant
283,The Floatel Hotel,"9/10 Kolkatta Jetty Stand Road, Kolkata, West Bengal",3.5,5248,f,t,700001,t,"3.5-star hotel with restaurant, near Eden Gardens"
283,The Gateway Hotel,1930 Rajdanga Main Road,4,6694,f,t,700107,t,4 start hotel
283,The HHI Kolkata,"235/1 Ajc Bose Road, Kolkata, West Bengal",4.5,8279,t,t,700020,t,"Luxury hotel with outdoor pool, near Victoria Memorial"
283,The LaLiT Great Eastern Kolkata,"1,2, 3, Old Court House Street, Kolkata, west bengal",5,6784,f,t,700069,t,"Luxury hotel with spa, near Eden Gardens"
283,The Oberoi Grand Kolkata,15 Jawaharlal Nehru Road,5,10938,t,t,700013,t,Luxury hotel with spa near Victoria Memorial
283,The Park Kolkata,17 Park Street,5,8298,t,t,700016,t,Luxury hotel with spa near Victoria Memorial
283,The Peerless Inn - Kolkata,12 Jawaharlal Nehru Road,4,6063,t,t,700013,t,4-star hotel with 2 restaurants near Victoria Memorial
