train_no,station_code,seq
17025,MUGR,1
97114,TNA,8
11063,SA,14
12830,OGL,17
12215,BVI,17
19301,GWD,27
97094,TNA,8
51908,SMQL,13
55305,KPV,5
22651,NMKL,8
12959,MSH,9
15653,KNE,9
97030,TNA,8
22168,NZM,1
12629,NZM,14
12759,SC,16
59549,ADI,8
12925,BL,6
12940,BRC,8
40143,MSB,1
40365,MSB,1
54252,TLH,51
97384,DR,10
12935,ADH,2
40076,MSB,2
15602,CNB,2
64087,NDLS,17
13152,SJNP,7
12143,LTT,1
54601,JUC,27
64062,NDLS,3
96113,KYN,1
97014,TNA,8
12734,NLR,18
12931,BRC,8
40372,MSB,6
6542,ASK,12
14662,JU,8
19201,BSR,13
40089,MS,4
12616,NGP,22
22629,TUP,19
98048,PNVL,1
95725,TNA,5
97089,DR,8
12189,MYR,4
12934,BVI,9
12650,NGP,4
12933,BL,4
25036,KPV,2
54654,JAT,6
1656,MMR,9
97053,TNA,17
18406,PURI,40
64015,PWL,1
12381,ASN,4
22685,TK,2
12087,NHLN,1
13201,SGP,41
18425,TLHR,7
13168,AGC,1
64260,PNK,1
12189,PWL,26
97386,TNA,1
16517,MYA,5
59811,SWM,42
40389,TBM,18
11072,PLP,4
64905,FDB,15
95111,KJT,9
12410,MTJ,2
14317,MTC,24
19167,SFW,17
40385,TBM,18
16306,CLT,5
19019,DDN,98
97147,DR,8
64001,ANDI,4
69109,ST,1
18206,ALD,11
12647,CBE,1
15652,LDH,5
40350,TBM,1
56765,TCN,12
97332,TNA,1
98017,PNVL,2
401,LKO,7
11096,PUNE,1
18463,AKP,16
51754,REWA,30
19263,GGN,26
19307,NZM,15
22118,MMR,6
12253,CTC,17
12646,CBE,24
12979,RTM,12
14854,LKO,27
19421,BHS,13
40113,TBM,18
11021,SA,31
19313,CNB,10
22910,PURI,1
58433,BAM,18
40327,MSB,1
16105,TEN,22
12837,CTC,7
18211,DURG,1
12834,ND,62
22956,ANND,13
95114,KJT,1
22663,BRC,17
22617,SBC,1
11013,CBE,34
14805,PNU,25
18405,BLGR,14
97396,DR,10
14511,LKO,13
12609,BNC,18
12763,TPTY,1
12830,MAS,21
15160,ROI,44
16360,JBP,11
40085,TBM,18
19116,VAPI,26
14805,BSR,14
54636,LDH,1
12802,BBS,29
40060,MSB,18
11206,NZB,1
12968,NLR,30
98052,PNVL,1
12902,BCT,14
40325,MSB,1
12017,DDN,8
22687,SRE,1
74918,JUC,1
59046,PAD,3
74644,ASR,1
22991,BDTS,1
22935,VAPI,3
12028,MAS,4
12415,MTJ,19
97023,KYN,17
22431,MTC,10
12926,SGZ,26
40308,TBM,1
40373,TBM,18
97376,DR,10
12189,MTJ,24
59046,BSR,20
19224,MBY,33
58414,DNKL,33
16021,SBC,16
12922,ST,1
64157,ETW,1
12905,ANND,9
54005,DKZ,2
19215,PBR,63
40055,MSB,1
95121,KJT,9
95727,KYN,14
22955,ST,6
54310,GGN,11
7757,MRGA,3
12293,STA,4
12307,ASN,3
19408,ADI,21
12936,VAPI,5
12903,GDA,5
22429,JUC,8
97067,DR,8
19422,ADI,28
97434,TNA,1
11035,KYN,2
12969,JP,39
15904,CDG,1
19062,GDA,22
22954,BRC,7
12411,JUC,7
19421,SEH,11
95735,KYN,12
12961,AKV,6
51318,KK,3
97393,TNA,17
13201,RV,53
12954,BRC,6
22453,LJN,1
12480,MSH,8
64160,ETW,18
74648,JUC,1
15660,DMR,3
17064,SC,1
19116,AKV,20
95745,TNA,7
22933,RMA,11
12349,JMP,3
12664,TBM,8
7603,HUP,12
19020,RMA,45
18464,EE,24
12136,MKU,9
63553,BSB,83
12237,LDH,10
99018,PNVL,1
56232,MYS,22
54606,SAG,12
54474,MTC,11
96115,KYN,1
22683,ATP,5
59439,ADH,3
19056,ANND,13
16022,MYA,3
82653,ST,15
98077,PNVL,2
22833,NLR,13
40369,MS,4
97011,DR,8
14731,KKP,25
18464,NRT,21
18302,TIG,11
19707,BDTS,1
95910,DR,5
97383,DR,8
51973,MTJ,1
19215,AKV,28
12722,BG,44
12905,ST,11
22834,OGL,8
1442,MTJ,2
22941,JRC,14
67267,HYB,18
40034,MSB,18
22955,ANND,10
14228,LKO,1
14645,MEX,24
12822,HWH,16
22927,ADH,2
12645,TPTY,12
12152,NGP,16
12816,CTC,26
22644,PGT,39
40127,MSB,1
64011,DKZ,13
19056,ST,16
5632,SCL,1
19168,ND,54
40095,MS,4
22684,YPR,31
13151,SEO,66
12922,DRD,10
40367,MSB,1
12829,BZA,8
57550,BMT,55
22643,TUP,6
12232,SEO,11
14731,BNN,18
12925,JUC,40
69150,VAPI,29
54615,GSP,11
11022,TK,15
14257,HPU,29
14228,SLN,5
76800,LLI,9
19223,SJNP,47
98155,PNVL,2
18450,BQA,15
22681,SBC,4
12909,MTJ,8
97113,KYN,24
11071,TNA,2
22444,BVI,2
98211,PNVL,2
11072,NGN,34
12416,UJN,20
12440,CNB,2
12904,MUT,11
69150,AKV,2
12437,SC,1
55321,RMR,12
12613,MYS,1
11448,DHN,9
54251,RMU,41
64953,NZM,26
11054,STA,9
64260,ON,6
78504,BAM,1
59441,BH,43
12177,HWH,1
22444,CNB,22
40067,MSB,1
22957,KSD,13
19020,MUT,13
11060,TNA,23
22149,CAN,7
15647,JBP,13
22867,MTJ,15
22956,ST,17
97354,DR,10
22860,NLR,5
97409,TNA,10
40066,MS,15
20818,BBS,13
56769,PLNI,14
97050,TNA,8
95741,DR,3
12248,NZM,1
15648,BXR,35
54076,HPU,8
55676,AGTL,14
14309,GWL,14
64251,CNB,13
19215,VAPI,14
64013,NDLS,11
22608,TCR,12
12615,NGP,18
12826,NDLS,1
22443,BRC,17
64075,PWL,1
99028,TNA,2
19403,GGN,12
12215,DEE,1
14731,SMK,6
12906,NGP,15
14310,LAR,19
13304,ASN,9
59024,BVI,19
12459,LDH,10
71909,AGC,1
12101,NGP,6
1705,BRC,5
56224,TTR,5
14511,AMRO,20
12771,WRR,11
54059,DSA,2
54076,MB,18
58414,CTC,21
11448,PTRU,21
19021,MTJ,16
97044,TNA,8
12875,PURI,1
40309,MSB,1
12178,AGC,2
17019,MMR,21
22914,VAPI,12
11096,ANND,14
59355,RTM,1
12493,NZM,10
18242,ABKP,1
97071,TNA,17
13168,CPA,8
18216,DURG,26
22135,STA,15
14220,BSB,12
12144,LTT,14
18303,SBP,1
97403,TNA,17
97357,DR,8
12436,KNE,12
18206,BYT,20
54057,SMQL,24
51907,SMQL,1
59442,ST,43
64090,DSJ,16
54310,RE,1
63597,RNC,1
40048,MS,15
22412,CPR,6
19422,STA,11
69164,DRD,1
12073,HWH,1
15160,MYR,20
57561,PTU,68
12306,PNBE,5
13288,RJPB,1
12267,ADI,2
16359,TPTY,12
95717,DR,3
12305,NDLS,9
40033,MSB,1
40012,TBM,1
12549,AGC,12
12618,PNVL,18
40401,TBM,18
12815,PURI,1
19022,CPA,3
56223,TK,14
11096,DRD,7
14011,JUC,6
19202,SC,29
59440,ADI,1
12863,KJM,33
93018,VR,2
69145,ANND,1
97302,TNA,1
12129,DURG,19
12232,CDG,1
14257,MB,25
19403,AWR,10
12077,NLR,4
16203,NG,6
12834,SEG,42
12956,RMA,5
16501,AKV,4
64087,DKZ,16
19312,PNVL,13
54806,JP,1
16093,NLR,5
95721,DR,4
18405,SBP,11
13006,DURE,40
66039,TPTY,12
12781,GWL,28
51881,AGC,14
64061,DSB,12
40087,MSB,1
54604,SAG,12
11098,TIR,5
59046,PLG,15
12375,NLR,4
40053,MS,4
40090,TBM,1
40415,MS,4
54341,DDN,21
54601,MET,15
59356,SWM,23
14805,TK,2
40142,MS,5
69114,ND,10
13201,KYN,65
11060,LTT,24
98019,PNVL,2
11014,WADI,23
22685,MMR,10
12959,BRC,5
1706,VAPI,12
19403,RE,11
11071,LTT,1
98148,PNVL,1
54472,SRE,19
19224,KKP,30
12236,KNE,12
17063,MMR,1
22626,MAS,12
12415,INDB,1
13005,MB,41
97118,KYN,1
12122,JBP,7
40022,MSB,18
57626,MUGR,1
18611,PTRU,5
19224,ADI,60
97430,TNA,1
12333,BXR,22
51911,DSA,2
74003,DEC,4
22629,CLT,15
19107,JAT,18
69115,ND,11
18241,ABKP,32
54634,HNS,31
12254,NLR,23
19714,NZB,4
12888,CTC,5
97303,TNA,17
14212,PWL,11
59442,DRD,64
12632,TMV,11
40133,MSB,1
13303,ASN,2
12842,OGL,2
40121,MSB,1
40070,MSB,18
43820,TRT,1
12646,ERS,28
22968,PPI,8
40305,TBM,18
64565,MB,1
16021,RMGM,19
51902,PWL,14
63263,BXR,20
95711,DR,3
12335,KYN,37
16106,MS,29
16216,MYA,7
12027,SBC,4
14865,AF,14
40391,TBM,18
97110,TNA,8
59024,DDR,20
43804,AJJ,1
54472,RKSH,1
56650,TIR,27
22644,ASN,10
22888,YPR,1
56237,MAD,10
12502,GHY,10
12844,MSMD,22
19015,RWO,62
11096,ST,11
14035,MEX,18
73430,SGG,9
15647,KNE,45
11101,BL,8
24228,CNB,1
95701,TNA,5
97019,KYN,24
54412,MDNR,5
16527,PGT,10
98147,PNVL,2
12604,MAS,21
12617,CAN,14
19202,TDU,27
59442,ANND,13
64076,OKA,5
14258,TLH,12
97126,TNA,8
76835,TPJ,1
3301,ASN,1
12380,CNB,7
40109,MSB,1
11406,LUR,11
69151,NVS,8
1655,PUNE,1
19020,VAPI,88
56221,SBC,1
19201,ND,21
22933,VAPI,3
95118,KJT,1
11107,ALD,23
59045,VAPI,20
15653,LDH,39
22663,MSH,19
12192,JBP,1
19026,MKU,8
12833,ANND,4
17026,MUGR,15
12355,JAT,19
11054,LTT,17
40304,MSB,2
12932,BL,8
22971,NDB,6
54416,DLI,18
12159,AMI,1
12423,CNB,21
12359,JMU,7
15007,BCY,1
97086,TNA,8
97117,DR,8
99017,TNA,1
40403,TBM,18
22953,BVI,3
12714,WL,3
7429,KMT,4
19115,ND,17
12145,PURI,27
12245,YPR,6
54792,BNW,1
51902,MTJ,24
64013,DKZ,13
16093,MTY,36
56226,SBC,14
40064,MSB,18
56514,BNC,2
11102,BL,16
18304,DNKL,6
40374,TBM,1
12842,MAS,1
14041,DDN,20
13131,PNBE,44
19578,ST,8
12621,NDLS,12
95126,KYN,7
97040,TNA,8
12627,NZM,35
97411,TNA,17
12967,BZA,4
68088,BQA,19
15651,CPR,23
54413,DEE,2
14036,LDH,6
64213,LKO,1
19263,AWR,23
97428,TNA,1
12887,BBS,7
54417,RE,18
12618,KYN,17
22903,ADI,5
11053,KYN,3
64566,NGG,19
93004,DRD,1
12380,ASR,1
14212,MTJ,15
15056,AF,21
11064,TMV,10
12317,LDH,20
40356,TBM,1
12677,SBC,1
64002,SNP,8
12480,BRC,5
22683,PPI,21
51317,KK,17
97398,DR,10
12393,PNBE,2
15116,CH,7
64011,NDLS,11
17406,SC,17
96117,KYN,1
16853,TJ,17
17480,NLR,7
19035,ADI,10
13287,RIG,11
22686,YPR,18
14317,MRA,15
97349,DR,8
97134,DR,17
69146,GDA,1
19019,BSR,3
12328,DDN,1
12332,JMU,26
15933,DMV,6
64558,DSA,27
12877,CNB,14
15652,KNE,35
12437,NGP,4
12113,MMR,4
54421,RE,18
12617,MRA,44
14801,INDB,41
54783,BNW,48
64552,JRC,13
15645,GHY,47
19308,AGC,8
15903,SPJ,21
12604,OGL,14
19020,AKV,82
12308,SSM,19
20889,BBS,4
97043,KYN,17
97139,DR,8
12246,BZA,3
97323,TNA,17
12550,UMR,11
19263,RE,25
56513,BNCE,55
97351,DR,8
12816,NDLS,1
12293,LTT,1
13134,ZNA,4
64251,AMS,3
97125,TNA,17
14723,BGZ,23
15629,MS,2
97315,TNA,17
98157,PNVL,2
64095,DSJ,10
19407,MB,15
59811,IDH,70
12435,BSB,22
22880,TPTY,1
12980,VAPI,13
56605,PGT,7
12967,SEH,20
12947,SWM,8
12104,PUNE,13
12130,DURG,12
11078,TRR,19
12274,CNB,2
22941,INDB,1
12391,PNC,11
12435,NDLS,26
19115,NVS,7
57687,NZB,1
66603,TUP,14
82653,PUNE,12
97308,DR,10
22682,AJJ,2
12291,KJM,2
64002,BHD,14
76822,TJ,9
13330,JHD,3
12037,TUN,4
7149,BZA,7
97414,TNA,1
7603,YNK,13
97335,DR,8
12627,YG,14
19015,BRC,35
58433,CTC,1
12604,SAP,8
97413,DR,8
54411,PM,14
14723,CNB,1
12253,BAM,14
17405,BPP,18
19025,NDB,4
16508,ASK,5
64014,PWL,16
77675,MRGA,17
17480,KVR,30
22607,TUP,7
64464,SMK,3
12657,BNCE,6
95116,KJT,1
16024,MAD,7
97025,DR,8
12424,DPU,18
64211,LKO,1
12653,MS,1
18463,TUNI,17
12648,CBE,28
12108,LAR,5
12833,ST,7
14211,NZM,15
12235,BSB,22
19419,BSR,19
12164,AD,10
15670,GHY,7
20813,BYT,18
11406,WHM,5
22117,MMR,5
40136,MSB,2
19108,ADI,19
97103,KYN,24
40023,TBM,18
22928,BVI,15
54474,DLI,28
64016,PWL,16
12976,NGP,21
12939,RTM,7
19717,RHG,5
43806,AJJ,1
17016,SC,1
95744,KYN,1
12235,NDLS,26
51972,AWR,1
73912,SGG,2
12880,MMR,16
11702,SFY,4
12462,JU,1
12044,SAG,4
74911,HSX,1
11407,PUNE,1
56513,SA,36
12050,NZM,1
12527,SRE,8
58415,PURI,21
12604,MRGA,4
69125,ANND,1
12895,PURI,10
16569,YPR,1
56216,YPR,34
74001,RE,18
18215,JUC,20
19402,MSH,26
12703,MRGA,23
12673,CBE,8
14056,BXR,11
97147,TNA,17
12975,SEH,31
56657,CAN,20
97332,DR,10
97386,DR,10
22446,ON,13
57562,NZB,52
12645,SA,8
12735,HUP,10
12616,AGC,5
19301,UJN,3
7604,ATP,7
12875,CNB,35
16508,PUNE,20
40381,TBM,18
18463,CHE,11
69101,ND,11
97053,DR,8
12318,ASR,1
18645,WL,53
54836,BNW,13
22652,AJJ,18
97112,KYN,1
40320,TBM,1
99009,PNVL,2
19028,BVI,32
22643,MAS,11
97141,KYN,17
95725,DR,1
97089,TNA,17
57549,HYB,1
16507,YPR,44
12518,KOAA,14
12704,BAM,17
22909,JBP,10
12628,WADI,21
40065,MS,4
12763,ZN,18
64253,LJN,1
40347,TBM,18
22933,BH,5
82653,ASK,3
97384,TNA,1
11101,GDA,12
19020,BH,81
74672,PTK,1
12023,HWH,1
12772,WRR,4
12846,BNC,1
1705,RTM,6
15053,BSB,6
12612,BZA,8
15934,LKO,10
18205,STA,12
97014,DR,17
93017,VR,1
22910,SDL,13
95736,KYN,1
59439,BVI,4
96102,KJT,1
13009,SEO,68
63551,DHN,13
97030,DR,17
12815,CNB,27
95120,KYN,7
64205,CNB,13
19708,MSH,24
97114,DR,17
9004,BRC,3
12334,RPR,12
19201,JAM,27
22706,LDH,3
14865,BSB,1
22891,HWH,1
11053,ALD,10
97070,KYN,1
12462,GGN,14
11022,SA,10
12712,CLX,10
15098,LKO,14
97084,DR,17
12036,JP,4
56263,SBC,17
12608,MAS,13
12845,CHE,6
95720,KYN,1
12498,JUC,3
22903,BDTS,1
15632,CNB,20
56268,MYS,1
76828,TJ,9
97033,TNA,1
40317,MSB,1
13202,RJPB,63
97441,TNA,17
12510,BNCE,40
22866,TNA,17
54075,HPU,35
12193,HUP,2
64098,SSB,1
12863,CLX,23
22192,JBP,1
51901,DLI,31
69140,VR,30
40345,MSB,1
54424,BGZ,14
98067,PNVL,2
12167,BSB,13
12962,BCT,19
11087,KSD,2
12970,SJP,12
69149,PLG,5
22705,LDH,12
22927,BVI,3
55309,RMR,12
97129,DR,8
40031,MSB,1
77671,KCG,1
11014,CBE,1
12864,CTC,29
64013,SSB,16
12781,MMR,21
22138,MKU,10
37656,MYM,1
98128,PNVL,1
12684,TCR,12
12909,ST,3
40036,MS,15
69149,NVS,26
12008,SBC,2
40139,MS,4
69165,BSR,11
12656,NN,27
54266,BSB,21
74917,HSX,1
51754,CHRM,1
18620,RNC,17
11077,MRA,33
19301,KCG,25
22684,NGP,14
64094,NZM,14
54412,DEC,23
12074,SORO,5
59550,ADI,1
16359,NLR,16
74837,JU,1
14163,PNK,14
19116,BHUJ,1
40015,MSB,1
22531,CNB,14
19577,UD,15
99015,TNA,1
15647,LTT,1
12540,BZA,13
95112,KJT,1
12334,PNC,18
95731,KYN,13
12664,BBS,19
6001,TBM,2
12603,NLR,5
18214,BYT,18
12655,NN,15
12842,TDD,5
11108,GWL,37
12297,ADI,1
22401,JAT,7
56231,MYA,6
64017,DSB,12
95109,KJT,9
74002,DEC,15
40145,MSB,1
15903,MB,32
19708,UJA,23
22664,BZA,23
51422,AWB,34
12841,EE,13
54411,MTC,36
64910,NZM,9
6547,YPR,1
56770,PGT,43
64019,PWL,1
12684,BNC,2
14203,LKO,14
19022,GDA,16
95741,TNA,7
54055,MB,1
14164,ALD,24
19713,SEH,11
97050,DR,17
18426,BBS,26
12191,JBP,24
98142,PNVL,1
14682,LDH,4
98185,PNVL,2
14512,ALD,28
18645,BG,57
12550,SDL,12
13152,RMU,34
15116,AMRO,5
15904,DPU,29
40306,TBM,1
97354,TNA,1
97409,DR,1
12703,TDD,18
12876,CTC,37
12030,NDLS,8
16183,TJ,18
95117,KJT,9
40101,MS,4
79302,NBH,12
12969,SWM,37
13287,ADTP,25
12618,CLT,39
76821,TJ,1
16305,ERS,1
12276,NDLS,1
14035,JRC,15
11092,BRC,12
12926,LDH,6
40058,TBM,1
12736,HUP,2
99013,PNVL,2
54606,MET,8
11091,ANND,11
14041,DSA,3
58416,BBS,14
16854,TMV,15
22881,PUNE,1
11126,INDB,11
12525,DBRG,23
22411,NHLN,1
12264,NZM,1
12539,YPR,1
77672,MBNR,1
15098,JRC,4
15647,JMP,36
74923,JUC,7
12952,BCT,8
54412,DKZ,19
25013,RMR,3
12896,CTC,5
12875,ETW,36
17064,PTU,17
12231,CDG,16
20813,PAR,25
12615,AGC,35
59038,PAD,15
19034,ST,19
40005,MSB,1
12243,CBE,6
14309,DDN,30
56503,BNC,1
93029,DRD,2
12303,JMU,9
12409,MTJ,34
95910,TNA,1
22880,NLR,4
97383,TNA,17
19016,ADI,21
97011,TNA,17
3102,BBS,3
74672,ASR,17
12304,HWH,25
59162,ANND,1
74024,SRE,1
56711,TPJ,26
22916,BRC,25
12176,ASN,28
57271,TUNI,35
22150,TIR,15
58536,CTC,14
56653,CAN,20
11077,PNP,46
16360,TCR,42
95745,DR,3
15630,EE,35
16527,TIR,13
12961,UJN,17
57549,AWB,59
12645,GWL,25
16176,KIK,1
57652,RAL,1
18216,NDLS,12
22136,PAR,13
11102,GDA,12
12947,PNBE,19
15929,MS,2
11091,ST,14
11447,PTRU,26
22122,LKO,1
12494,NZM,1
22482,DEC,2
15654,RK,9
18301,BLGR,7
66049,TPTY,12
19034,ANND,7
12939,BRC,6
97393,DR,8
12162,LTT,21
22643,OGL,12
74902,PTK,1
40059,MSB,1
12650,YPR,9
17480,TPTY,1
56650,PGT,35
12320,AGC,1
51702,REWA,1
16058,MAS,9
22812,BQA,8
11205,PTU,11
12056,MTC,7
97067,TNA,17
97434,DR,10
12935,BVI,3
13050,BXR,60
22446,MB,11
19019,FDB,76
51421,PTU,53
14055,GHY,18
12177,SSM,11
11021,TK,26
19326,MTC,10
97376,TNA,1
13050,JUC,4
20813,UJN,32
13138,RSR,4
18449,BBS,4
16188,TUP,13
40339,MS,4
12160,JBP,1
40337,TBM,18
12864,CHE,23
22629,PNVL,3
40107,MSB,1
12630,NZM,1
12948,BXR,4
13404,BGP,1
13050,SRE,17
16176,TBM,15
22126,NDLS,5
16106,TEN,8
40001,MSB,1
12871,BLGR,29
11078,KUN,20
40111,TBM,18
40035,MS,4
97396,TNA,1
12960,RDHP,7
11088,KSD,24
12766,WHM,4
19718,KLE,4
63233,BXR,18
40313,MSB,1
14265,RMU,33
22135,JBP,12
13167,DHN,3
40412,TBM,1
98034,PNVL,1
54473,SRE,33
12674,CBE,1
54420,DEC,15
66540,SBC,9
82631,TUP,7
51913,DSA,2
12628,NDLS,1
95127,KJT,9
12220,PUNE,3
13132,PNBE,1
15660,SNT,35
54651,JAT,1
13319,DHN,11
97126,DR,17
12161,MRA,20
12612,NZM,1
14645,JRC,22
11405,LUR,8
12235,GHY,9
18645,TDD,48
12951,NDLS,8
16229,YPR,5
37653,MYM,28
64208,LKO,13
66540,RMGM,1
12704,CHE,14
16105,MS,1
97081,KYN,24
14216,ALD,11
40125,TBM,18
64205,AMS,3
12925,GDA,11
54263,BSB,1
95701,DR,3
12960,ANND,15
54783,KKP,13
64533,PNP,18
40152,MSB,6
16508,ST,29
12670,NGP,14
18405,NGP,27
97073,KYN,8
37654,HWH,28
12951,RTM,5
56650,PTJ,39
1706,UJN,8
11054,JBP,10
59812,SNAR,45
22817,KJM,19
12986,DEE,1
15647,STA,15
59038,PLG,27
18215,AGC,14
5066,LJN,1
9003,BRC,3
95733,KYN,14
12676,AJJ,10
15654,JRC,4
40037,MS,4
57456,KCG,20
64011,SSB,16
11097,UD,20
16558,MYS,9
56664,TIR,8
15116,LKO,11
95711,TNA,10
12379,ASN,4
12724,HYB,16
19716,LJN,1
12466,INDB,29
15629,KNE,29
16022,KJM,10
12844,ST,6
97110,DR,17
12180,PNK,11
59038,NVS,6
97303,DR,8
22664,KMT,22
11087,BL,17
12327,HWH,1
19707,ADI,13
54604,MET,8
12435,GHY,8
73429,JMP,13
19116,BH,19
54601,SAG,11
19420,GY,18
12632,SDN,6
97430,DR,10
63554,DHN,71
64012,PWL,16
11447,DHN,38
16204,TPTY,1
98153,PNVL,2
58412,BAM,1
18463,BAM,6
19264,DEE,1
12734,TPTY,23
40315,TBM,18
12607,MAS,1
40153,TBM,18
17604,MBNR,16
40028,MSB,18
12180,AGC,1
19708,BRC,30
20813,JU,43
64533,DLI,1
12961,BH,7
40333,MSB,1
12669,BSB,22
22887,BZA,14
69107,ADI,20
3302,DHN,1
95132,KYN,7
76829,TPJ,9
93023,DRD,2
12159,SGP,13
15053,LJN,13
16507,BL,19
59441,VAPI,18
69127,ANND,1
15665,LKA,6
12231,SEO,6
12146,TLHR,6
58701,SDL,1
14631,LDH,18
13006,PNBE,43
12663,TPJ,24
17020,RTM,24
95721,TNA,12
74025,SMQL,24
14204,LKO,1
12917,ADI,1
64153,CNB,1
12871,SBP,24
12164,YG,14
64017,FDB,5
12382,ASN,19
2731,SC,2
22532,CPR,22
16187,TJ,6
12979,BRC,8
12882,CTC,4
15098,SGG,30
22201,PURI,3
97302,DR,10
12926,BDTS,41
13071,BGP,17
54307,DSA,22
40351,TBM,18
13288,DURG,52
15654,BTH,22
22877,PGT,22
13134,JMP,47
40383,TBM,18
57271,AKP,43
69112,ST,23
19215,BH,29
99029,TNA,1
12627,AD,11
18203,BYT,4
69139,VAPI,17
19224,KXH,22
13134,SDAH,84
58223,ABKP,15
12838,PURI,1
14632,LDH,9
22138,ADI,1
16508,ANND,32
95717,TNA,6
12043,JGN,7
12268,BCT,2
22871,NLR,17
40088,TBM,1
12830,TDD,12
12960,ST,17
56265,MYS,21
12845,BAM,4
18449,PNBE,27
1442,PUNE,12
97357,TNA,17
98047,PNVL,2
12833,AN,16
18301,SBP,1
12010,BRC,4
12278,PURI,1
54005,SSB,5
12826,RNC,9
64470,SMK,3
97071,DR,8
69150,BH,1
12708,MBNR,12
16360,STA,9
12527,MB,4
14012,LDH,6
12844,ANND,3
22663,NDB,15
97403,DR,8
22430,KUN,13
22991,ADI,6
12903,JUC,32
40363,MS,4
19027,HSR,27
19055,BL,1
22451,PNU,9
15098,RK,9
19413,SGRL,25
22928,ADH,16
56770,TCN,1
12940,RTM,7
12162,TNA,20
11203,JP,28
97044,DR,17
74901,JUC,1
12903,SRE,26
54055,HPU,16
59441,AKV,42
19218,ANND,17
56770,SDN,23
11088,BL,9
22481,DEE,19
12876,NDLS,1
40078,MSB,2
95144,KYN,7
40003,TBM,18
97060,KYN,1
12416,RMA,11
12314,DHN,5
40102,TBM,1
12394,PNBE,4
51971,AWR,13
11405,WHM,14
12901,ADI,14
16306,MAHE,3
59048,ST,1
12722,PAR,25
64551,LDH,1
22446,SRE,8
12460,LDH,7
98036,PNVL,1
97025,TNA,17
12876,BSB,15
12502,NDLS,1
12462,AWR,10
15055,SKA,7
1656,PPI,4
56225,SBC,1
12678,TUP,6
12976,SJP,11
22972,PNBE,1
97335,TNA,17
22446,JUC,3
97413,TNA,17
97414,DR,10
12024,PNC,2
11013,WADI,11
12954,RTM,5
13050,MB,21
77675,KCG,1
82601,TEN,11
12463,DEE,1
22968,ND,19
22418,BSB,9
19202,BL,14
12180,ON,13
97308,TNA,1
54416,PM,14
19218,DRD,28
55308,MB,12
22879,BBS,1
97079,KYN,24
477,SSA,1
19061,GDA,7
63232,RPR,5
14796,BNW,6
14266,RMU,18
98094,PNVL,1
12526,GHY,12
59439,DDR,2
16528,CBE,10
19217,ST,9
96116,KYN,7
97315,DR,8
17603,YPR,18
56386,KTYM,1
16203,AJJ,4
12328,PNC,13
22418,NDLS,1
15654,MTR,26
7603,GY,7
12654,LLI,5
56263,RMGM,12
97139,TNA,17
12704,CTC,21
19021,ST,5
22920,BRC,2
40421,MSB,1
19404,MB,6
97323,DR,8
18620,DGHR,5
98115,PNVL,2
54075,MB,29
74001,GGN,8
40117,MSB,1
97125,DR,8
22865,MMR,3
67264,ZN,13
97351,TNA,17
22944,BSR,11
15933,CPR,24
19046,CPR,1
22110,NZM,1
12222,MMR,6
12881,CTC,6
14662,BME,1
22916,MSH,20
12864,BAM,25
98075,PNVL,2
54471,MUT,14
98150,PNVL,1
12308,HWH,28
11098,PUNE,32
19413,UJN,19
95125,KJT,9
97398,TNA,1
54835,BNW,9
97134,TNA,8
12159,PAR,9
12282,BBS,6
54252,NGG,19
15669,DPU,6
97349,TNA,17
14512,MUT,5
56504,VKN,14
64451,ANDI,4
98007,PNVL,2
12417,NDLS,6
22442,CNB,1
22828,TIG,9
98056,PNVL,1
63233,PWS,3
12303,ALD,20
8627,RNC,13
11091,PUNE,24
51974,RHG,18
54412,NDLS,17
19223,PTK,45
97428,DR,10
11097,STR,2
22878,PGT,3
69167,PNVL,1
19217,ANND,14
12418,NDLS,1
22443,RTM,15
13049,ASR,111
16359,SA,8
17479,OGL,61
22915,BDTS,1
43803,AJJ,28
11060,JBP,19
97040,DR,17
97411,DR,8
22942,UJN,14
12663,BZA,13
22866,LTT,18
7430,CLX,6
19263,PBR,1
22868,GWL,4
12763,NLR,6
17480,TNKU,28
15654,LKO,14
40330,MSB,2
19218,ST,23
64153,ETW,16
53211,SSM,13
12108,LJN,1
12770,MBNR,3
15903,SRE,33
19045,STA,18
19414,BHL,25
22454,MTC,1
58001,BBS,78
12462,RE,11
12610,AJJ,16
14163,HPU,29
14310,SFY,28
97117,TNA,17
69149,PAD,16
19217,DRD,4
69121,GDA,11
12313,DHN,4
24227,ON,14
22818,SBC,2
40053,MSB,1
40415,MSB,1
22888,HWH,20
12513,CTC,12
12276,ALD,2
40087,MS,4
96114,DR,23
12969,SA,4
16058,TRT,5
15933,LKA,9
12434,BZA,9
19045,VYA,3
97105,TNA,17
15658,SDAH,33
17406,BPP,45
12540,LKO,1
20904,ST,9
51910,SRE,1
97095,TNA,17
12007,MYS,4
74003,RE,18
19407,ADI,1
99041,PNVL,2
22865,BBS,16
12926,JUC,3
22953,DRD,5
12615,BPP,6
19322,SJP,14
12617,MMR,35
12722,LAR,12
12766,AMI,1
12957,ADI,1
16229,JBP,29
12631,MS,1
19403,DEC,13
69140,NVS,6
12253,OGL,8
12152,BQA,4
97012,DR,17
19422,BXR,4
22834,CHE,15
97137,KYN,17
19015,PBR,63
22911,DHN,30
12043,NDLS,1
22630,CAN,13
40033,MS,4
12621,MAS,1
